customer_id,gender,senior_citizen,partner,dependents,tenure,contract_type,paperless_billing,payment_method,monthly_call_minutes,monthly_data_usage_gb,number_of_calls,international_calls,roaming_usage,monthly_charges,total_charges,avg_revenue_per_user,internet_service,online_security,tech_support,streaming_tv,streaming_movies,network_type,churn_risk,churn,segment,churn_prediction
CUST02204,Male,0,1,1,44,One year,0,Mailed check,1634.25,47.11,414,23,10.69,1389.13,16337.7,399.52,None,0,0,1,0,Airtel,Medium,No,1,0.5
CUST02205,Male,1,1,1,32,Month-to-month,1,Mailed check,588.06,139.93,15,28,13.54,1150.89,1576.94,252.21,None,1,1,1,0,Jio,Low,No,0,0.2
CUST02206,Male,0,0,0,26,One year,1,Bank transfer,534.35,63.56,340,17,3.67,203.4,38125.77,323.99,None,1,0,0,0,Jio,Low,No,2,0.2
CUST02207,Male,0,0,0,48,Month-to-month,0,Electronic check,1943.2,15.45,48,6,9.38,618.24,8799.73,994.16,None,1,0,1,1,Airtel,Low,No,2,0.2
CUST02208,Female,0,0,0,5,Month-to-month,0,Electronic check,1900.15,140.07,452,33,0.4,1434.04,27450.99,656.26,None,0,0,1,1,Vodafone,High,Yes,0,0.8
CUST02209,Female,1,1,0,59,Two year,0,Electronic check,1762.23,140.66,157,13,5.29,557.91,11134.27,122.05,None,1,1,0,1,Airtel,Low,No,2,0.2
CUST02210,Male,1,0,0,61,One year,0,Mailed check,436.59,26.74,349,19,3.59,964.38,27201.65,1430.62,Fiber,1,0,0,1,Vodafone,Low,No,1,0.2
CUST02211,Male,0,0,0,49,One year,0,Credit card,1179.5,122.56,222,28,3.32,1114.76,29259.63,422.41,None,0,0,0,1,Jio,Low,No,1,0.2
CUST02212,Male,1,0,1,30,Two year,0,Bank transfer,1074.75,129.36,457,36,4.5,1373.84,33254.6,106.0,None,0,1,1,0,Vodafone,Medium,No,0,0.5
CUST02213,Female,1,0,1,17,Two year,0,Bank transfer,414.19,53.66,127,41,16.11,591.37,18963.39,637.69,Fiber,1,0,0,1,Vodafone,Low,No,2,0.2
CUST02214,Male,1,0,1,70,Month-to-month,0,Bank transfer,901.1,24.35,161,30,19.0,1229.91,3524.64,398.2,DSL,0,1,0,1,Jio,Medium,No,1,0.5
CUST02215,Female,1,0,1,58,Two year,1,Electronic check,935.64,119.87,50,18,14.12,1232.37,30046.67,616.65,DSL,1,0,0,0,Airtel,Medium,No,1,0.5
CUST02216,Female,1,1,1,63,One year,1,Electronic check,488.84,4.73,128,22,1.45,1704.55,43293.69,1413.7,DSL,1,0,0,0,Vodafone,High,Yes,1,0.8
CUST02217,Female,1,1,0,61,Two year,1,Bank transfer,1910.21,93.1,99,6,12.56,1147.89,26509.62,969.42,DSL,1,1,0,1,Airtel,Low,No,1,0.2
CUST02218,Male,1,1,0,63,Two year,1,Mailed check,990.5,51.63,332,5,14.68,659.65,12887.34,1004.05,DSL,1,1,1,1,Vodafone,Low,No,2,0.2
CUST02219,Female,0,0,1,15,Two year,0,Credit card,1054.53,89.61,303,34,2.22,1092.14,20966.62,1337.03,DSL,1,0,0,1,Vodafone,Low,No,0,0.2
CUST02220,Male,0,1,0,1,Two year,0,Electronic check,1201.17,118.43,242,28,5.89,302.83,27242.19,258.98,DSL,0,1,1,0,Vodafone,Medium,No,2,0.5
CUST02221,Female,1,1,1,13,Two year,0,Electronic check,1775.04,124.4,47,12,8.57,1253.72,4839.32,240.22,DSL,0,0,1,0,Airtel,Medium,No,0,0.5
CUST02222,Male,0,0,1,48,Month-to-month,0,Mailed check,1071.29,149.77,293,38,6.21,1839.65,28620.23,1297.42,Fiber,0,1,1,1,Jio,Medium,No,1,0.5
CUST02223,Female,0,1,0,34,Two year,0,Mailed check,1086.52,96.21,260,24,10.37,1105.64,5910.27,322.87,DSL,0,0,1,1,Jio,Low,No,0,0.2
CUST02224,Male,0,0,0,30,Two year,1,Electronic check,487.98,33.91,275,33,2.62,654.12,9303.86,1127.64,None,0,0,1,1,Vodafone,Low,No,2,0.2
CUST02225,Female,1,1,1,19,One year,1,Mailed check,1209.61,41.78,161,18,8.89,869.5,19954.84,392.47,Fiber,0,0,1,0,Airtel,Low,No,0,0.2
CUST02226,Male,1,0,1,64,Two year,0,Mailed check,768.49,65.7,327,3,14.67,1812.53,40067.76,764.99,DSL,1,0,0,0,Jio,Medium,No,1,0.5
CUST02227,Male,1,0,1,66,One year,1,Mailed check,1297.1,127.35,113,23,9.22,1643.83,41278.17,639.55,Fiber,1,0,0,0,Jio,Medium,No,1,0.5
CUST02228,Male,1,1,1,57,One year,0,Credit card,608.49,55.34,189,32,4.21,1625.03,14490.06,244.96,Fiber,0,0,1,1,Vodafone,Medium,No,1,0.5
CUST02229,Male,1,0,0,44,One year,0,Credit card,1434.3,103.4,377,42,16.04,1170.75,27129.12,1039.92,None,0,0,1,1,Jio,Low,No,1,0.2
CUST02230,Female,0,1,1,12,One year,1,Credit card,1241.62,7.24,80,1,7.89,852.18,5137.66,1296.62,DSL,1,0,1,1,Jio,Medium,No,0,0.5
CUST02231,Female,1,0,0,40,Month-to-month,1,Mailed check,954.22,64.79,224,1,8.5,350.62,49886.47,239.15,Fiber,0,0,1,1,Airtel,Low,No,2,0.2
CUST02232,Male,0,1,1,24,Month-to-month,0,Mailed check,202.38,25.47,224,13,7.15,1952.67,32870.63,600.61,DSL,1,1,0,0,Airtel,Medium,No,0,0.5
CUST02233,Female,1,1,1,11,One year,1,Credit card,1257.67,140.8,417,49,5.79,439.3,11597.57,139.69,DSL,0,0,0,1,Vodafone,Medium,No,2,0.5
CUST02234,Male,0,0,0,66,Month-to-month,0,Credit card,1719.97,118.82,360,10,12.04,578.03,45035.48,430.28,None,1,0,0,0,Jio,Low,No,2,0.2
CUST02235,Male,1,1,0,1,Month-to-month,0,Bank transfer,350.44,21.24,379,33,3.76,1551.1,17812.77,464.51,Fiber,0,1,1,0,Airtel,High,Yes,0,0.8
CUST02236,Female,1,1,0,58,Two year,1,Electronic check,178.59,60.58,261,37,15.38,765.43,14124.97,1243.94,Fiber,0,0,0,1,Vodafone,Low,No,1,0.2
CUST02237,Male,1,1,0,28,Month-to-month,0,Credit card,88.74,12.55,59,27,9.63,1208.35,15222.95,1153.0,Fiber,1,0,0,1,Vodafone,Medium,No,0,0.5
CUST02238,Male,1,0,0,68,One year,0,Bank transfer,73.32,112.11,248,38,17.67,1546.12,24558.42,1264.1,Fiber,0,0,0,1,Jio,Medium,No,1,0.5
CUST02239,Female,1,0,1,59,One year,1,Bank transfer,1685.72,29.11,479,21,18.78,1155.63,2155.96,212.68,None,1,0,0,1,Airtel,Low,No,1,0.2
CUST02240,Male,1,1,1,71,One year,0,Credit card,1457.95,120.75,228,41,7.66,1031.37,32746.88,286.39,DSL,0,0,0,1,Airtel,Low,No,1,0.2
CUST02241,Male,0,1,1,22,One year,0,Bank transfer,412.57,11.57,431,32,3.18,195.33,47414.06,525.67,None,0,1,1,0,Airtel,Low,No,2,0.2
CUST02242,Male,1,0,0,29,Two year,1,Credit card,1835.06,86.16,334,37,10.11,1025.55,40868.93,1142.1,None,0,1,1,0,Jio,Low,No,0,0.2
CUST02243,Male,0,0,0,69,Month-to-month,1,Electronic check,279.33,91.43,411,30,5.41,963.55,40648.15,135.04,Fiber,0,1,1,1,Vodafone,Low,No,1,0.2
CUST02244,Female,1,1,0,45,One year,1,Electronic check,754.58,50.48,465,13,8.53,1771.97,38815.88,308.27,DSL,1,1,0,0,Jio,Medium,No,1,0.5
CUST02245,Female,0,0,1,70,Two year,0,Electronic check,909.7,25.05,364,37,7.55,949.05,18159.67,796.71,None,0,0,1,0,Vodafone,Low,No,1,0.2
CUST02246,Female,0,0,0,17,One year,0,Credit card,161.03,48.91,186,8,9.01,1295.89,9926.36,133.6,Fiber,0,0,0,1,Jio,Medium,No,0,0.5
CUST02247,Male,0,1,1,39,Month-to-month,1,Bank transfer,701.47,74.58,26,23,9.97,1569.09,16060.36,244.99,DSL,0,1,1,1,Airtel,Medium,No,1,0.5
CUST02248,Male,0,0,1,40,Two year,1,Credit card,212.74,145.38,469,28,12.55,987.66,9053.35,546.22,None,0,0,1,0,Jio,Low,No,1,0.2
CUST02249,Female,0,0,1,28,Month-to-month,0,Electronic check,1581.65,67.32,384,4,0.08,594.63,42621.27,434.93,None,0,1,1,1,Airtel,Low,No,2,0.2
CUST02250,Male,0,0,0,2,Two year,1,Bank transfer,103.19,28.81,240,41,5.13,1797.51,21341.01,605.29,DSL,1,0,0,0,Jio,High,Yes,0,0.8
CUST02251,Male,1,1,1,27,One year,0,Mailed check,44.1,4.37,95,38,3.41,1800.48,40692.5,1158.04,Fiber,0,0,0,1,Airtel,High,Yes,0,0.8
CUST02252,Male,0,0,1,21,One year,0,Electronic check,1467.67,1.73,383,26,14.21,1808.69,14870.21,404.22,DSL,0,1,1,0,Airtel,High,Yes,0,0.8
CUST02253,Male,1,1,1,7,Month-to-month,1,Credit card,1563.89,62.8,318,7,16.65,617.27,7615.73,976.12,DSL,1,1,1,1,Jio,Medium,No,2,0.5
CUST02254,Female,1,0,0,61,Month-to-month,0,Credit card,996.3,44.8,399,28,14.52,698.37,43593.82,1333.24,DSL,0,1,0,0,Jio,Low,No,2,0.2
CUST02255,Female,0,0,1,52,Two year,1,Credit card,642.57,17.7,359,11,19.49,1844.71,40046.41,526.44,DSL,0,1,1,0,Jio,Medium,No,1,0.5
CUST02256,Female,0,1,0,48,Month-to-month,0,Mailed check,480.54,26.24,203,7,1.54,337.99,28028.76,169.19,None,1,0,1,1,Vodafone,Low,No,2,0.2
CUST02257,Male,1,1,0,19,Month-to-month,0,Bank transfer,242.89,52.81,142,41,9.3,1345.17,6602.1,983.84,None,1,1,1,1,Jio,Medium,No,0,0.5
CUST02258,Female,0,1,1,12,One year,0,Credit card,973.62,103.15,395,40,17.99,654.4,17148.7,1103.34,None,1,1,1,0,Airtel,Low,No,2,0.2
CUST02259,Female,0,1,1,71,One year,1,Credit card,987.27,91.63,199,20,6.38,1469.48,3348.6,767.14,Fiber,0,1,1,1,Airtel,Medium,No,1,0.5
CUST02260,Male,0,0,0,2,One year,0,Credit card,917.36,12.45,108,47,16.05,1682.96,44960.87,699.26,DSL,1,1,1,1,Jio,High,Yes,0,0.8
CUST02261,Male,0,1,1,17,One year,0,Electronic check,1558.74,21.88,398,46,11.23,874.42,12392.85,1144.84,DSL,0,1,1,0,Airtel,Low,No,0,0.2
CUST02262,Female,0,1,0,3,One year,1,Electronic check,208.56,136.31,424,8,19.57,386.2,26402.12,683.06,None,0,1,1,0,Airtel,Medium,No,2,0.5
CUST02263,Female,0,1,0,21,One year,1,Mailed check,1343.32,11.13,90,13,7.42,1490.25,47121.95,106.65,None,0,0,1,1,Airtel,Medium,No,0,0.5
CUST02264,Female,0,0,0,51,One year,0,Bank transfer,809.12,30.23,200,0,8.34,204.88,31344.56,1345.82,Fiber,0,1,0,1,Airtel,Low,No,2,0.2
CUST02265,Female,1,0,1,10,Two year,1,Bank transfer,489.49,48.03,484,30,3.28,127.49,31340.98,454.49,None,0,1,0,0,Vodafone,Medium,No,2,0.5
CUST02266,Male,0,1,0,55,One year,0,Credit card,1366.37,34.9,232,15,3.19,1765.66,41725.93,951.82,Fiber,0,1,1,0,Jio,Medium,No,1,0.5
CUST02267,Female,1,1,0,36,One year,0,Credit card,403.38,43.98,252,38,17.22,1650.93,34824.37,876.65,DSL,1,0,1,0,Jio,Medium,No,0,0.5
CUST02268,Female,1,1,1,51,One year,0,Electronic check,469.52,109.3,339,26,8.15,1204.71,24545.21,818.54,Fiber,0,0,1,0,Vodafone,Medium,No,1,0.5
CUST02269,Male,1,1,1,17,One year,0,Electronic check,1997.11,14.7,341,10,12.41,1363.21,6548.37,444.97,None,1,1,0,1,Jio,Medium,No,0,0.5
CUST02270,Female,1,0,0,61,One year,0,Electronic check,1778.45,53.16,127,1,15.05,1908.95,25084.94,1136.38,Fiber,1,1,1,1,Jio,Medium,No,1,0.5
CUST02271,Male,0,1,0,13,Month-to-month,0,Electronic check,1397.31,91.95,27,30,8.76,218.26,9506.25,444.51,None,1,0,1,1,Airtel,Low,No,2,0.2
CUST02272,Male,1,0,0,65,Month-to-month,1,Credit card,638.37,7.8,124,49,19.08,510.53,24846.72,1414.57,DSL,0,0,0,0,Jio,Medium,No,2,0.5
CUST02273,Male,1,1,1,48,One year,0,Electronic check,1078.07,7.12,214,23,18.76,1484.48,1586.46,884.32,DSL,0,1,0,0,Jio,High,Yes,1,0.8
CUST02274,Female,1,1,0,70,One year,0,Bank transfer,261.97,75.04,450,38,13.6,600.67,17948.48,1178.02,None,1,1,0,0,Vodafone,Low,No,2,0.2
CUST02275,Female,1,0,0,47,One year,1,Electronic check,674.56,135.02,209,2,19.9,492.8,3237.14,1142.37,Fiber,1,1,0,1,Jio,Low,No,2,0.2
CUST02276,Male,1,1,1,10,Two year,0,Mailed check,145.26,66.99,364,47,0.05,939.19,7708.26,1455.61,None,1,0,0,0,Jio,Medium,No,0,0.5
CUST02277,Female,0,1,1,57,One year,0,Electronic check,1224.53,61.29,384,3,0.19,1474.03,34897.77,845.15,Fiber,1,0,0,0,Airtel,Medium,No,1,0.5
CUST02278,Female,0,1,0,13,Two year,0,Credit card,1716.42,2.02,327,29,1.35,498.99,48827.27,177.07,DSL,0,1,1,1,Airtel,Medium,No,2,0.5
CUST02279,Male,1,1,1,61,Two year,0,Credit card,1621.01,110.04,264,2,18.87,915.14,28454.11,223.28,DSL,1,1,0,0,Vodafone,Low,No,1,0.2
CUST02280,Male,0,0,0,58,One year,1,Credit card,1713.6,25.03,397,3,12.1,1084.75,8890.21,600.78,DSL,0,1,0,1,Vodafone,Low,No,1,0.2
CUST02281,Female,0,1,0,68,Month-to-month,0,Electronic check,357.45,104.92,455,12,18.55,426.23,19134.51,604.42,None,1,0,0,1,Jio,Low,No,2,0.2
CUST02282,Male,1,1,1,29,One year,1,Bank transfer,1303.67,52.6,311,13,2.54,1004.9,12100.65,404.29,Fiber,1,0,0,1,Vodafone,Low,No,0,0.2
CUST02283,Female,1,0,0,16,One year,1,Credit card,1913.92,7.23,336,9,0.64,1744.16,2868.09,1396.07,DSL,0,0,0,0,Vodafone,High,Yes,0,0.8
CUST02284,Female,1,1,0,63,Month-to-month,1,Bank transfer,1568.67,49.52,414,13,10.87,1516.52,45696.8,762.37,None,1,1,1,1,Vodafone,Medium,No,1,0.5
CUST02285,Female,0,0,1,47,Month-to-month,0,Credit card,16.75,99.1,325,16,3.5,1055.55,27336.54,1363.69,Fiber,0,1,1,0,Jio,Low,No,1,0.2
CUST02286,Female,1,1,0,43,One year,0,Credit card,1765.79,115.37,182,21,17.2,337.04,7869.49,177.16,DSL,1,0,0,0,Jio,Low,No,2,0.2
CUST02287,Male,0,1,1,23,One year,1,Bank transfer,1414.5,95.51,373,45,8.41,143.38,37413.26,587.43,DSL,0,1,1,0,Vodafone,Low,No,2,0.2
CUST02288,Male,0,1,0,30,Two year,1,Mailed check,252.9,106.8,88,36,15.41,226.76,8978.63,603.39,DSL,0,0,1,1,Vodafone,Low,No,2,0.2
CUST02289,Male,0,0,1,57,Month-to-month,0,Credit card,634.51,35.77,491,20,10.33,1524.41,10722.86,152.74,DSL,1,0,1,1,Airtel,Medium,No,1,0.5
CUST02290,Male,1,0,1,30,Two year,0,Bank transfer,243.85,144.8,159,24,10.57,1437.31,30276.73,1006.56,None,0,1,1,0,Jio,Medium,No,0,0.5
CUST02291,Female,0,1,1,67,Two year,0,Credit card,1462.32,34.42,202,2,13.64,1516.52,21609.7,298.86,DSL,0,0,1,0,Vodafone,Medium,No,1,0.5
CUST02292,Female,1,0,1,56,Two year,0,Electronic check,17.01,25.93,271,18,6.71,682.7,44788.98,585.35,DSL,0,0,1,0,Vodafone,Low,No,2,0.2
CUST02293,Male,1,1,1,24,Two year,0,Bank transfer,934.4,37.85,330,31,18.98,269.86,30037.11,1473.47,None,0,0,1,1,Jio,Low,No,2,0.2
CUST02294,Female,1,0,1,8,Month-to-month,1,Credit card,1999.62,145.82,92,14,8.01,1456.23,9531.11,1402.19,DSL,0,0,0,0,Vodafone,High,Yes,0,0.8
CUST02295,Female,1,1,0,44,Month-to-month,1,Mailed check,1703.75,10.21,393,40,7.96,1851.69,23997.95,465.96,DSL,0,0,1,0,Vodafone,Medium,No,1,0.5
CUST02296,Female,1,0,0,34,Month-to-month,1,Electronic check,1178.57,116.13,420,23,14.15,958.16,36473.28,540.95,None,0,0,1,1,Jio,Low,No,0,0.2
CUST02297,Male,0,1,1,35,One year,0,Credit card,1390.93,16.24,403,8,12.73,1551.2,30205.5,856.43,None,1,1,1,1,Airtel,Medium,No,0,0.5
CUST02298,Male,0,0,0,50,Two year,1,Electronic check,1211.24,116.11,136,9,19.92,1482.34,16399.55,500.31,Fiber,0,1,0,1,Vodafone,Medium,No,1,0.5
CUST02299,Male,0,0,1,17,One year,0,Mailed check,1623.58,41.92,192,47,17.0,1721.01,19628.58,1116.0,DSL,1,1,1,0,Airtel,Medium,No,0,0.5
CUST02300,Female,0,0,1,2,Month-to-month,1,Bank transfer,1773.11,109.13,471,31,5.69,152.92,33448.33,893.95,DSL,1,1,1,0,Airtel,Medium,No,2,0.5
CUST02301,Male,0,0,0,54,Month-to-month,0,Credit card,1535.52,7.83,171,39,2.03,1914.08,26190.22,761.61,Fiber,0,0,0,0,Airtel,High,Yes,1,0.8
CUST02302,Male,1,1,1,44,One year,1,Bank transfer,372.11,50.52,50,6,2.13,1743.18,4150.9,1440.35,DSL,1,1,1,1,Vodafone,Medium,No,1,0.5
CUST02303,Male,1,1,0,49,Two year,1,Credit card,751.32,69.96,169,45,7.23,1764.31,27659.13,404.47,Fiber,1,1,0,1,Airtel,Medium,No,1,0.5
CUST02304,Male,0,0,1,2,Month-to-month,0,Credit card,1570.97,3.59,460,49,9.54,1992.07,23011.8,1301.98,DSL,0,1,0,1,Vodafone,High,Yes,0,0.8
CUST02305,Male,0,1,1,70,Two year,0,Bank transfer,1648.12,27.54,60,26,12.74,1314.01,40839.08,1118.04,DSL,1,1,0,0,Jio,Medium,No,1,0.5
CUST02306,Male,0,0,0,9,Two year,1,Bank transfer,1261.32,25.74,119,14,17.15,254.18,6060.61,381.65,None,0,1,0,0,Vodafone,Medium,No,2,0.5
CUST02307,Female,1,1,1,1,Month-to-month,1,Credit card,1431.15,72.47,89,43,19.79,1662.31,551.41,358.79,Fiber,1,0,0,1,Airtel,High,Yes,0,0.8
CUST02308,Female,1,0,1,69,One year,0,Mailed check,357.25,20.41,432,20,8.17,355.26,41127.78,908.52,Fiber,0,0,0,1,Jio,Low,No,2,0.2
CUST02309,Male,1,1,1,9,Two year,0,Mailed check,751.6,146.59,234,9,10.91,1501.0,10955.78,212.07,Fiber,0,1,1,0,Jio,High,Yes,0,0.8
CUST02310,Male,0,1,0,14,One year,0,Credit card,1073.93,133.1,14,22,12.01,904.65,2060.18,773.16,Fiber,0,0,1,0,Jio,Low,No,0,0.2
CUST02311,Female,0,0,0,27,Two year,1,Bank transfer,1967.58,34.04,323,4,11.17,111.57,11440.13,572.08,Fiber,1,1,1,1,Vodafone,Low,No,2,0.2
CUST02312,Female,0,0,0,9,Two year,1,Mailed check,1600.44,35.51,236,48,1.81,926.98,44357.58,1290.86,DSL,0,0,0,0,Airtel,Medium,No,0,0.5
CUST02313,Male,0,0,0,36,Month-to-month,0,Credit card,393.31,142.14,410,5,2.3,1612.66,8972.36,935.53,Fiber,0,1,1,0,Vodafone,Medium,No,1,0.5
CUST02314,Male,1,0,0,3,One year,1,Electronic check,711.29,45.28,416,21,17.78,265.06,16339.35,996.26,DSL,0,0,1,0,Airtel,Medium,No,2,0.5
CUST02315,Male,0,0,1,23,Two year,0,Credit card,441.63,63.78,483,27,13.51,103.2,30724.17,557.47,None,0,0,1,0,Airtel,Low,No,2,0.2
CUST02316,Male,0,1,0,30,One year,1,Bank transfer,313.0,105.37,183,18,13.58,959.25,9383.13,403.13,Fiber,1,1,1,1,Jio,Low,No,0,0.2
CUST02317,Female,0,0,0,19,Two year,0,Credit card,248.76,51.93,121,48,16.3,101.84,32434.8,851.64,Fiber,1,0,1,1,Jio,Low,No,2,0.2
CUST02318,Male,1,1,1,67,One year,0,Electronic check,1931.75,135.42,400,13,1.68,1875.0,35480.29,1422.66,Fiber,1,0,0,1,Vodafone,Medium,No,1,0.5
CUST02319,Male,1,0,1,50,One year,1,Electronic check,1814.2,88.56,114,47,8.31,1666.24,11936.86,933.1,None,0,1,1,0,Vodafone,Medium,No,1,0.5
CUST02320,Male,0,1,0,48,Month-to-month,0,Credit card,971.66,85.3,71,6,4.93,1296.22,5263.62,127.15,DSL,1,0,1,1,Airtel,Medium,No,1,0.5
CUST02321,Male,1,1,1,3,Two year,0,Electronic check,1101.6,83.37,16,14,13.22,131.9,20397.47,1449.22,Fiber,0,1,1,0,Jio,Medium,No,2,0.5
CUST02322,Female,1,0,1,66,Two year,1,Credit card,1678.86,17.25,24,31,4.3,1181.66,35081.87,1267.26,None,1,0,0,1,Vodafone,Low,No,1,0.2
CUST02323,Female,1,0,1,27,Two year,1,Bank transfer,1301.19,118.67,134,21,13.84,1374.06,40768.71,1336.95,Fiber,0,1,0,0,Airtel,Medium,No,0,0.5
CUST02324,Female,1,1,0,40,Two year,1,Bank transfer,1467.99,86.03,423,45,7.76,1215.15,2315.6,733.54,Fiber,1,1,1,1,Airtel,Medium,No,1,0.5
CUST02325,Male,1,1,1,18,Month-to-month,1,Bank transfer,1584.37,8.5,29,20,8.79,1898.09,27060.31,1354.8,DSL,1,1,0,1,Airtel,High,Yes,0,0.8
CUST02326,Male,0,0,1,27,Month-to-month,0,Mailed check,971.23,127.63,460,18,16.36,1678.55,13239.14,462.69,DSL,1,0,0,0,Airtel,Medium,No,0,0.5
CUST02327,Female,0,1,0,11,Two year,0,Credit card,1949.84,109.55,351,12,6.96,792.68,21096.02,1222.24,Fiber,0,0,1,1,Airtel,Medium,No,0,0.5
CUST02328,Male,0,1,1,39,One year,0,Bank transfer,1260.45,43.69,377,21,5.13,1419.12,26673.34,957.53,DSL,0,1,1,1,Jio,Medium,No,1,0.5
CUST02329,Male,1,1,1,19,Month-to-month,0,Credit card,1270.64,43.26,319,9,17.01,975.18,36894.86,1433.64,None,1,1,1,1,Jio,Low,No,0,0.2
CUST02330,Female,1,1,0,7,One year,0,Electronic check,290.68,75.96,443,45,13.71,1862.86,2470.18,514.86,Fiber,1,0,1,1,Jio,High,Yes,0,0.8
CUST02331,Female,1,1,0,57,One year,1,Bank transfer,1975.6,1.58,336,45,8.08,1273.44,8933.54,272.91,DSL,1,1,1,0,Airtel,High,Yes,1,0.8
CUST02332,Female,1,1,0,2,One year,1,Mailed check,150.84,121.54,104,43,9.97,1204.93,31009.25,1103.81,None,0,0,1,1,Vodafone,High,Yes,0,0.8
CUST02333,Female,0,0,1,38,Two year,0,Bank transfer,1971.42,141.34,442,23,6.96,1050.32,22322.47,1480.51,DSL,0,0,1,1,Vodafone,Low,No,1,0.2
CUST02334,Male,0,0,0,5,Month-to-month,1,Mailed check,1822.03,67.27,258,7,11.02,816.7,10889.22,304.15,DSL,0,1,0,0,Airtel,Medium,No,0,0.5
CUST02335,Male,0,0,0,36,Two year,1,Electronic check,1714.28,80.72,315,7,2.77,380.31,3716.69,242.46,Fiber,0,1,0,1,Jio,Low,No,2,0.2
CUST02336,Female,0,0,1,68,One year,1,Credit card,1350.46,121.56,268,48,17.77,619.47,45781.83,702.94,DSL,1,0,0,0,Vodafone,Low,No,2,0.2
CUST02337,Male,0,1,1,57,Two year,1,Electronic check,1221.63,42.0,383,48,11.08,730.75,18464.01,1108.39,None,0,1,0,0,Airtel,Low,No,2,0.2
CUST02338,Female,0,0,1,20,One year,1,Electronic check,1993.27,74.01,116,38,7.71,391.63,20822.53,935.25,Fiber,0,1,1,0,Airtel,Low,No,2,0.2
CUST02339,Female,1,1,1,5,Two year,0,Electronic check,1948.25,17.09,457,49,11.43,1643.16,2931.06,1416.14,DSL,1,0,1,1,Jio,High,Yes,0,0.8
CUST02340,Male,1,1,1,24,Two year,1,Electronic check,1625.55,105.44,256,18,3.22,103.21,37059.67,1232.95,Fiber,0,1,1,1,Vodafone,Low,No,2,0.2
CUST02341,Female,0,0,0,30,Month-to-month,0,Electronic check,182.85,119.03,55,41,1.57,1838.97,49612.55,901.64,Fiber,1,0,0,0,Airtel,Medium,No,0,0.5
CUST02342,Male,1,0,0,28,Month-to-month,0,Credit card,750.61,10.5,346,17,10.96,342.74,48925.9,605.56,None,1,1,0,1,Airtel,Low,No,2,0.2
CUST02343,Male,0,1,0,53,One year,0,Mailed check,1733.2,132.42,380,32,1.41,195.84,15904.82,1269.45,DSL,1,0,1,1,Jio,Low,No,2,0.2
CUST02344,Male,0,0,1,51,One year,0,Electronic check,1408.02,56.49,415,47,13.22,1989.86,48076.6,783.6,DSL,1,0,0,0,Jio,Medium,No,1,0.5
CUST02345,Male,1,0,0,7,One year,0,Bank transfer,252.79,138.37,445,36,16.0,1998.61,20678.98,1325.16,Fiber,1,1,1,1,Airtel,High,Yes,0,0.8
CUST02346,Female,0,1,1,42,Two year,1,Mailed check,703.01,135.08,46,28,19.77,463.34,19668.54,940.77,DSL,0,1,0,1,Jio,Low,No,2,0.2
CUST02347,Male,0,1,1,35,One year,0,Mailed check,48.66,118.74,134,31,15.38,353.21,41666.68,1090.01,DSL,1,1,0,0,Jio,Low,No,2,0.2
CUST02348,Female,0,1,0,34,Month-to-month,0,Bank transfer,1786.68,124.61,69,7,19.48,474.77,39693.88,165.45,None,0,0,0,0,Airtel,Low,No,2,0.2
CUST02349,Female,1,1,0,54,One year,0,Bank transfer,1496.54,43.76,460,31,0.44,1070.51,24007.29,1486.52,None,0,0,1,0,Jio,Low,No,1,0.2
CUST02350,Female,1,1,1,29,One year,1,Bank transfer,877.36,55.41,441,11,11.18,709.25,22647.49,1156.41,None,1,0,0,1,Vodafone,Low,No,2,0.2
CUST02351,Female,1,1,1,10,Two year,1,Bank transfer,1523.17,36.39,423,21,3.29,738.1,48438.17,914.79,DSL,0,0,1,1,Jio,Medium,No,2,0.5
CUST02352,Male,1,0,0,27,Month-to-month,1,Bank transfer,1867.51,53.5,225,19,4.9,1637.18,20721.55,845.07,Fiber,1,0,1,1,Airtel,Medium,No,0,0.5
CUST02353,Male,0,0,0,13,One year,1,Electronic check,566.98,84.5,106,44,14.69,1790.37,43155.17,939.26,DSL,1,0,0,0,Jio,Medium,No,0,0.5
CUST02354,Female,1,0,1,42,Month-to-month,0,Mailed check,578.78,129.67,308,25,5.06,1941.68,37449.08,164.28,None,1,0,1,1,Jio,Medium,No,1,0.5
CUST02355,Female,1,1,1,37,One year,0,Bank transfer,970.48,82.3,147,16,3.6,1077.0,5792.78,610.46,None,0,0,0,0,Jio,Low,No,1,0.2
CUST02356,Male,1,1,1,61,Month-to-month,0,Bank transfer,1416.73,104.65,336,41,7.44,566.66,8369.55,225.24,DSL,0,1,1,0,Airtel,Low,No,2,0.2
CUST02357,Female,0,0,1,21,One year,0,Credit card,1986.14,20.8,473,33,1.67,1153.34,2355.48,345.58,DSL,0,1,1,1,Airtel,Low,No,0,0.2
CUST02358,Male,1,0,0,3,One year,0,Mailed check,334.23,140.97,361,30,2.93,1754.0,2240.78,566.21,Fiber,0,0,0,0,Airtel,High,Yes,0,0.8
CUST02359,Female,1,0,0,8,Two year,1,Mailed check,690.85,87.68,11,17,2.93,157.73,30420.36,1041.71,DSL,0,1,0,1,Jio,Medium,No,2,0.5
CUST02360,Male,0,1,1,70,Two year,0,Electronic check,733.25,116.48,81,2,4.52,1830.36,4311.69,1402.89,DSL,1,1,0,1,Airtel,Medium,No,1,0.5
